Brand,Restaurant ID,Site,RWT Adjustment,Order Inaccuracy Adjustment,Opening Hours Adjustment,JBP Discount,Headline Commission,Total Commission Change,New Commission
Sessions Market,707053,Rudi's @ Mr Kebabish - Lewisham,0.8,1.6,-1.2,-0.5,28.78%,-0.70%,29.48%
Sessions Market,707053,Rudi's @ Mr Kebabish - Lewisham,0.8,1.6,-1.2,-0.5,26.40%,-0.70%,27.10%
Sessions Market,707053,Rudi's @ Mr Kebabish - Lewisham,0.8,1.6,-1.2,-0.5,25.62%,-0.70%,26.32%
Sessions Market,707053,Rudi's @ Mr Kebabish - Lewisham,0.8,1.6,-1.2,-0.5,31.59%,-0.70%,32.29%
Sessions Market,707053,Rudi's @ Mr Kebabish - Lewisham,0.8,1.6,-1.2,-0.5,25.86%,-0.70%,26.56%
Sessions Market,722082,Rudi's @ Mr Peri Peri - Camberley,0.8,0.2,-1.2,-0.5,25.62%,0.70%,24.92%
Sessions Market,722082,Rudi's @ Mr Peri Peri - Camberley,0.8,0.2,-1.2,-0.5,27.04%,0.70%,26.34%
Sessions Market,722082,Rudi's @ Mr Peri Peri - Camberley,0.8,0.2,-1.2,-0.5,26.40%,0.70%,25.70%
Sessions Market,722082,Rudi's @ Mr Peri Peri - Camberley,0.8,0.2,-1.2,-0.5,27.82%,0.70%,27.12%
Sessions Market,722082,Rudi's @ Mr Peri Peri - Camberley,0.8,0.2,-1.2,-0.5,28.78%,0.70%,28.08%
Sessions Market,722082,Rudi's @ Mr Peri Peri - Camberley,0.8,0.2,-1.2,-0.5,32.59%,0.70%,31.89%
Sessions Market,722082,Rudi's @ Mr Peri Peri - Camberley,0.8,0.2,-1.2,-0.5,25.86%,0.70%,25.16%
Sessions Market,722082,Rudi's @ Mr Peri Peri - Camberley,0.8,0.2,-1.2,-0.5,30.00%,0.70%,29.30%
Sessions Market,722082,Rudi's @ Mr Peri Peri - Camberley,0.8,0.2,-1.2,-0.5,31.59%,0.70%,30.89%
Sessions Market,727143,Rudi's @ Mughal Palace- Amersham 24/06,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,727143,Rudi's @ Mughal Palace- Amersham 24/06,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,727143,Rudi's @ Mughal Palace- Amersham 24/06,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,727143,Rudi's @ Mughal Palace- Amersham 24/06,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,727143,Rudi's @ Mughal Palace- Amersham 24/06,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,727143,Rudi's @ Mughal Palace- Amersham 24/06,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,727143,Rudi's @ Mughal Palace- Amersham 24/06,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,727143,Rudi's @ Mughal Palace- Amersham 24/06,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,727143,Rudi's @ Mughal Palace- Amersham 24/06,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,741398,Rudi's @ Munch Mania - Walthamstow,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,741398,Rudi's @ Munch Mania - Walthamstow,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,741398,Rudi's @ Munch Mania - Walthamstow,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,741398,Rudi's @ Munch Mania - Walthamstow,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,741398,Rudi's @ Munch Mania - Walthamstow,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,741398,Rudi's @ Munch Mania - Walthamstow,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,741398,Rudi's @ Munch Mania - Walthamstow,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,741398,Rudi's @ Munch Mania - Walthamstow,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,741398,Rudi's @ Munch Mania - Walthamstow,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,755717,Rudi's @ Muncheez - Potters Bar,-0.6,1.6,-1.2,-0.5,30.00%,0.70%,29.30%
Sessions Market,755717,Rudi's @ Muncheez - Potters Bar,-0.6,1.6,-1.2,-0.5,25.86%,0.70%,25.16%
Sessions Market,755717,Rudi's @ Muncheez - Potters Bar,-0.6,1.6,-1.2,-0.5,32.59%,0.70%,31.89%
Sessions Market,755717,Rudi's @ Muncheez - Potters Bar,-0.6,1.6,-1.2,-0.5,31.59%,0.70%,30.89%
Sessions Market,755717,Rudi's @ Muncheez - Potters Bar,-0.6,1.6,-1.2,-0.5,28.78%,0.70%,28.08%
Sessions Market,755717,Rudi's @ Muncheez - Potters Bar,-0.6,1.6,-1.2,-0.5,26.40%,0.70%,25.70%
Sessions Market,755717,Rudi's @ Muncheez - Potters Bar,-0.6,1.6,-1.2,-0.5,27.04%,0.70%,26.34%
Sessions Market,755717,Rudi's @ Muncheez - Potters Bar,-0.6,1.6,-1.2,-0.5,25.62%,0.70%,24.92%
Sessions Market,755717,Rudi's @ Muncheez - Potters Bar,-0.6,1.6,-1.2,-0.5,27.82%,0.70%,27.12%
Sessions Market,693134,Rudi's @ Munchies Peri Peri Gravesend,0.8,-2.4,0,-0.5,25.62%,2.10%,23.52%
Sessions Market,693134,Rudi's @ Munchies Peri Peri Gravesend,0.8,-2.4,0,-0.5,28.78%,2.10%,26.68%
Sessions Market,693134,Rudi's @ Munchies Peri Peri Gravesend,0.8,-2.4,0,-0.5,25.86%,2.10%,23.76%
Sessions Market,693134,Rudi's @ Munchies Peri Peri Gravesend,0.8,-2.4,0,-0.5,30.00%,2.10%,27.90%
Sessions Market,693134,Rudi's @ Munchies Peri Peri Gravesend,0.8,-2.4,0,-0.5,26.40%,2.10%,24.30%
Sessions Market,693134,Rudi's @ Munchies Peri Peri Gravesend,0.8,-2.4,0,-0.5,31.59%,2.10%,29.49%
Sessions Market,693134,Rudi's @ Munchies Peri Peri Gravesend,0.8,-2.4,0,-0.5,27.82%,2.10%,25.72%
Sessions Market,693134,Rudi's @ Munchies Peri Peri Gravesend,0.8,-2.4,0,-0.5,32.59%,2.10%,30.49%
Sessions Market,693134,Rudi's @ Munchies Peri Peri Gravesend,0.8,-2.4,0,-0.5,27.04%,2.10%,24.94%
Sessions Market,719943,Rudi's @ MyShish - Collier Row,-2,-2,0,-0.5,27.04%,4.50%,22.54%
Sessions Market,719943,Rudi's @ MyShish - Collier Row,-2,-2,0,-0.5,26.40%,4.50%,21.90%
Sessions Market,719943,Rudi's @ MyShish - Collier Row,-2,-2,0,-0.5,27.82%,4.50%,23.32%
Sessions Market,719943,Rudi's @ MyShish - Collier Row,-2,-2,0,-0.5,32.59%,4.50%,28.09%
Sessions Market,719943,Rudi's @ MyShish - Collier Row,-2,-2,0,-0.5,30.00%,4.50%,25.50%
Sessions Market,719943,Rudi's @ MyShish - Collier Row,-2,-2,0,-0.5,31.59%,4.50%,27.09%
Sessions Market,719943,Rudi's @ MyShish - Collier Row,-2,-2,0,-0.5,28.78%,4.50%,24.28%
Sessions Market,719943,Rudi's @ MyShish - Collier Row,-2,-2,0,-0.5,25.86%,4.50%,21.36%
Sessions Market,719943,Rudi's @ MyShish - Collier Row,-2,-2,0,-0.5,25.62%,4.50%,21.12%
Sessions Market,738678,Rudi's @ New India - Bromley,-1.4,-2.4,-1.2,-0.5,25.86%,5.50%,20.36%
Sessions Market,738678,Rudi's @ New India - Bromley,-1.4,-2.4,-1.2,-0.5,27.04%,5.50%,21.54%
Sessions Market,738678,Rudi's @ New India - Bromley,-1.4,-2.4,-1.2,-0.5,32.59%,5.50%,27.09%
Sessions Market,738678,Rudi's @ New India - Bromley,-1.4,-2.4,-1.2,-0.5,31.59%,5.50%,26.09%
Sessions Market,738678,Rudi's @ New India - Bromley,-1.4,-2.4,-1.2,-0.5,30.00%,5.50%,24.50%
Sessions Market,738678,Rudi's @ New India - Bromley,-1.4,-2.4,-1.2,-0.5,26.40%,5.50%,20.90%
Sessions Market,738678,Rudi's @ New India - Bromley,-1.4,-2.4,-1.2,-0.5,28.78%,5.50%,23.28%
Sessions Market,738678,Rudi's @ New India - Bromley,-1.4,-2.4,-1.2,-0.5,25.62%,5.50%,20.12%
Sessions Market,738678,Rudi's @ New India - Bromley,-1.4,-2.4,-1.2,-0.5,27.82%,5.50%,22.32%
Sessions Market,706429,Rudi's @ Nonnos Pizza - Wood Green/ Crouch End,-1,-2.4,-1,-0.5,32.59%,4.90%,27.69%
Sessions Market,706429,Rudi's @ Nonnos Pizza - Wood Green/ Crouch End,-1,-2.4,-1,-0.5,30.00%,4.90%,25.10%
Sessions Market,706429,Rudi's @ Nonnos Pizza - Wood Green/ Crouch End,-1,-2.4,-1,-0.5,25.86%,4.90%,20.96%
Sessions Market,706429,Rudi's @ Nonnos Pizza - Wood Green/ Crouch End,-1,-2.4,-1,-0.5,25.62%,4.90%,20.72%
Sessions Market,706429,Rudi's @ Nonnos Pizza - Wood Green/ Crouch End,-1,-2.4,-1,-0.5,27.82%,4.90%,22.92%
Sessions Market,706429,Rudi's @ Nonnos Pizza - Wood Green/ Crouch End,-1,-2.4,-1,-0.5,31.59%,4.90%,26.69%
Sessions Market,706429,Rudi's @ Nonnos Pizza - Wood Green/ Crouch End,-1,-2.4,-1,-0.5,27.04%,4.90%,22.14%
Sessions Market,706429,Rudi's @ Nonnos Pizza - Wood Green/ Crouch End,-1,-2.4,-1,-0.5,28.78%,4.90%,23.88%
Sessions Market,706429,Rudi's @ Nonnos Pizza - Wood Green/ Crouch End,-1,-2.4,-1,-0.5,26.40%,4.90%,21.50%
Sessions Market,738707,Rudi's @ On The Waterfront,-2,1.6,0,-0.5,32.59%,0.90%,31.69%
Sessions Market,738707,Rudi's @ On The Waterfront,-2,1.6,0,-0.5,27.04%,0.90%,26.14%
Sessions Market,738707,Rudi's @ On The Waterfront,-2,1.6,0,-0.5,26.40%,0.90%,25.50%
Sessions Market,738707,Rudi's @ On The Waterfront,-2,1.6,0,-0.5,31.59%,0.90%,30.69%
Sessions Market,738707,Rudi's @ On The Waterfront,-2,1.6,0,-0.5,25.86%,0.90%,24.96%
Sessions Market,738707,Rudi's @ On The Waterfront,-2,1.6,0,-0.5,30.00%,0.90%,29.10%
Sessions Market,738707,Rudi's @ On The Waterfront,-2,1.6,0,-0.5,28.78%,0.90%,27.88%
Sessions Market,738707,Rudi's @ On The Waterfront,-2,1.6,0,-0.5,27.82%,0.90%,26.92%
Sessions Market,738707,Rudi's @ On The Waterfront,-2,1.6,0,-0.5,25.62%,0.90%,24.72%
Sessions Market,744744,Rudi's @ Pakora Shack - Glasgow,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,744744,Rudi's @ Pakora Shack - Glasgow,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,744744,Rudi's @ Pakora Shack - Glasgow,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,744744,Rudi's @ Pakora Shack - Glasgow,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,744744,Rudi's @ Pakora Shack - Glasgow,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,744744,Rudi's @ Pakora Shack - Glasgow,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,744744,Rudi's @ Pakora Shack - Glasgow,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,744744,Rudi's @ Pakora Shack - Glasgow,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,744744,Rudi's @ Pakora Shack - Glasgow,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,706443,Rudi's @ Pam Pam Diner - Forest Gate,0.8,-1.8,-1.2,-0.5,30.00%,2.70%,27.30%
Sessions Market,706443,Rudi's @ Pam Pam Diner - Forest Gate,0.8,-1.8,-1.2,-0.5,25.62%,2.70%,22.92%
Sessions Market,706443,Rudi's @ Pam Pam Diner - Forest Gate,0.8,-1.8,-1.2,-0.5,26.40%,2.70%,23.70%
Sessions Market,706443,Rudi's @ Pam Pam Diner - Forest Gate,0.8,-1.8,-1.2,-0.5,27.82%,2.70%,25.12%
Sessions Market,706443,Rudi's @ Pam Pam Diner - Forest Gate,0.8,-1.8,-1.2,-0.5,31.59%,2.70%,28.89%
Sessions Market,706443,Rudi's @ Pam Pam Diner - Forest Gate,0.8,-1.8,-1.2,-0.5,32.59%,2.70%,29.89%
Sessions Market,706443,Rudi's @ Pam Pam Diner - Forest Gate,0.8,-1.8,-1.2,-0.5,28.78%,2.70%,26.08%
Sessions Market,706443,Rudi's @ Pam Pam Diner - Forest Gate,0.8,-1.8,-1.2,-0.5,27.04%,2.70%,24.34%
Sessions Market,706443,Rudi's @ Pam Pam Diner - Forest Gate,0.8,-1.8,-1.2,-0.5,25.86%,2.70%,23.16%
Sessions Market,755710,Rudi's @ Papa Chinos - Altrincham,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,755710,Rudi's @ Papa Chinos - Altrincham,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,755710,Rudi's @ Papa Chinos - Altrincham,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,755710,Rudi's @ Papa Chinos - Altrincham,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,755710,Rudi's @ Papa Chinos - Altrincham,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,755710,Rudi's @ Papa Chinos - Altrincham,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,755710,Rudi's @ Papa Chinos - Altrincham,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,755710,Rudi's @ Papa Chinos - Altrincham,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,755710,Rudi's @ Papa Chinos - Altrincham,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,742846,Rudi's @ Papa J's Indian Tapas - Luton,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,742846,Rudi's @ Papa J's Indian Tapas - Luton,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,742846,Rudi's @ Papa J's Indian Tapas - Luton,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,742846,Rudi's @ Papa J's Indian Tapas - Luton,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,742846,Rudi's @ Papa J's Indian Tapas - Luton,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,742846,Rudi's @ Papa J's Indian Tapas - Luton,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,742846,Rudi's @ Papa J's Indian Tapas - Luton,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,742846,Rudi's @ Papa J's Indian Tapas - Luton,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,742846,Rudi's @ Papa J's Indian Tapas - Luton,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,711682,Rudi's @ Papa Ji - Enfield,-1.4,-2.4,-0.8,-0.5,31.59%,5.10%,26.49%
Sessions Market,711682,Rudi's @ Papa Ji - Enfield,-1.4,-2.4,-0.8,-0.5,25.62%,5.10%,20.52%
Sessions Market,711682,Rudi's @ Papa Ji - Enfield,-1.4,-2.4,-0.8,-0.5,28.78%,5.10%,23.68%
Sessions Market,711682,Rudi's @ Papa Ji - Enfield,-1.4,-2.4,-0.8,-0.5,27.04%,5.10%,21.94%
Sessions Market,711682,Rudi's @ Papa Ji - Enfield,-1.4,-2.4,-0.8,-0.5,30.00%,5.10%,24.90%
Sessions Market,711682,Rudi's @ Papa Ji - Enfield,-1.4,-2.4,-0.8,-0.5,25.86%,5.10%,20.76%
Sessions Market,711682,Rudi's @ Papa Ji - Enfield,-1.4,-2.4,-0.8,-0.5,26.40%,5.10%,21.30%
Sessions Market,711682,Rudi's @ Papa Ji - Enfield,-1.4,-2.4,-0.8,-0.5,32.59%,5.10%,27.49%
Sessions Market,711682,Rudi's @ Papa Ji - Enfield,-1.4,-2.4,-0.8,-0.5,27.82%,5.10%,22.72%
Sessions Market,736509,Rudi's @ Perfect Chicken - Dartford,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,736509,Rudi's @ Perfect Chicken - Dartford,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,736509,Rudi's @ Perfect Chicken - Dartford,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,736509,Rudi's @ Perfect Chicken - Dartford,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,736509,Rudi's @ Perfect Chicken - Dartford,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,736509,Rudi's @ Perfect Chicken - Dartford,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,736509,Rudi's @ Perfect Chicken - Dartford,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,736509,Rudi's @ Perfect Chicken - Dartford,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,736509,Rudi's @ Perfect Chicken - Dartford,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,710162,Rudi's @ Perfect Fried Chicken - New Cross,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,710162,Rudi's @ Perfect Fried Chicken - New Cross,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,710162,Rudi's @ Perfect Fried Chicken - New Cross,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,710162,Rudi's @ Perfect Fried Chicken - New Cross,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,710162,Rudi's @ Perfect Fried Chicken - New Cross,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,710162,Rudi's @ Perfect Fried Chicken - New Cross,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,710162,Rudi's @ Perfect Fried Chicken - New Cross,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,710162,Rudi's @ Perfect Fried Chicken - New Cross,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,710162,Rudi's @ Perfect Fried Chicken - New Cross,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,761435,Rudi's @ Perfect Peri Peri Chicken - Morden,0.8,1.6,0,-0.5,32.59%,-1.90%,34.49%
Sessions Market,761435,Rudi's @ Perfect Peri Peri Chicken - Morden,0.8,1.6,0,-0.5,26.40%,-1.90%,28.30%
Sessions Market,761435,Rudi's @ Perfect Peri Peri Chicken - Morden,0.8,1.6,0,-0.5,25.62%,-1.90%,27.52%
Sessions Market,761435,Rudi's @ Perfect Peri Peri Chicken - Morden,0.8,1.6,0,-0.5,27.82%,-1.90%,29.72%
Sessions Market,761435,Rudi's @ Perfect Peri Peri Chicken - Morden,0.8,1.6,0,-0.5,31.59%,-1.90%,33.49%
Sessions Market,761435,Rudi's @ Perfect Peri Peri Chicken - Morden,0.8,1.6,0,-0.5,25.86%,-1.90%,27.76%
Sessions Market,761435,Rudi's @ Perfect Peri Peri Chicken - Morden,0.8,1.6,0,-0.5,27.04%,-1.90%,28.94%
Sessions Market,761435,Rudi's @ Perfect Peri Peri Chicken - Morden,0.8,1.6,0,-0.5,28.78%,-1.90%,30.68%
Sessions Market,761435,Rudi's @ Perfect Peri Peri Chicken - Morden,0.8,1.6,0,-0.5,30.00%,-1.90%,31.90%
Sessions Market,724032,Rudi's @ Perfetta Pizzeria - Canada Water,0.8,-1.4,-0.8,-0.5,27.82%,1.90%,25.92%
Sessions Market,724032,Rudi's @ Perfetta Pizzeria - Canada Water,0.8,-1.4,-0.8,-0.5,32.59%,1.90%,30.69%
Sessions Market,724032,Rudi's @ Perfetta Pizzeria - Canada Water,0.8,-1.4,-0.8,-0.5,27.04%,1.90%,25.14%
Sessions Market,724032,Rudi's @ Perfetta Pizzeria - Canada Water,0.8,-1.4,-0.8,-0.5,26.40%,1.90%,24.50%
Sessions Market,724032,Rudi's @ Perfetta Pizzeria - Canada Water,0.8,-1.4,-0.8,-0.5,25.62%,1.90%,23.72%
Sessions Market,724032,Rudi's @ Perfetta Pizzeria - Canada Water,0.8,-1.4,-0.8,-0.5,31.59%,1.90%,29.69%
Sessions Market,724032,Rudi's @ Perfetta Pizzeria - Canada Water,0.8,-1.4,-0.8,-0.5,30.00%,1.90%,28.10%
Sessions Market,724032,Rudi's @ Perfetta Pizzeria - Canada Water,0.8,-1.4,-0.8,-0.5,25.86%,1.90%,23.96%
Sessions Market,724032,Rudi's @ Perfetta Pizzeria - Canada Water,0.8,-1.4,-0.8,-0.5,28.78%,1.90%,26.88%
Sessions Market,693201,Rudi's @ Peri Peri & Pizza Company,0.8,-0.2,-1.2,-0.5,27.82%,1.10%,26.72%
Sessions Market,693201,Rudi's @ Peri Peri & Pizza Company,0.8,-0.2,-1.2,-0.5,26.40%,1.10%,25.30%
Sessions Market,693201,Rudi's @ Peri Peri & Pizza Company,0.8,-0.2,-1.2,-0.5,25.86%,1.10%,24.76%
Sessions Market,693201,Rudi's @ Peri Peri & Pizza Company,0.8,-0.2,-1.2,-0.5,32.59%,1.10%,31.49%
Sessions Market,693201,Rudi's @ Peri Peri & Pizza Company,0.8,-0.2,-1.2,-0.5,27.04%,1.10%,25.94%
Sessions Market,693201,Rudi's @ Peri Peri & Pizza Company,0.8,-0.2,-1.2,-0.5,25.62%,1.10%,24.52%
Sessions Market,693201,Rudi's @ Peri Peri & Pizza Company,0.8,-0.2,-1.2,-0.5,31.59%,1.10%,30.49%
Sessions Market,693201,Rudi's @ Peri Peri & Pizza Company,0.8,-0.2,-1.2,-0.5,30.00%,1.10%,28.90%
Sessions Market,693201,Rudi's @ Peri Peri & Pizza Company,0.8,-0.2,-1.2,-0.5,28.78%,1.10%,27.68%
Sessions Market,755934,Rudi's @ Peri Peri Royal Wings- Sidcup,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,755934,Rudi's @ Peri Peri Royal Wings- Sidcup,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,755934,Rudi's @ Peri Peri Royal Wings- Sidcup,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,755934,Rudi's @ Peri Peri Royal Wings- Sidcup,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,755934,Rudi's @ Peri Peri Royal Wings- Sidcup,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,755934,Rudi's @ Peri Peri Royal Wings- Sidcup,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,755934,Rudi's @ Peri Peri Royal Wings- Sidcup,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,755934,Rudi's @ Peri Peri Royal Wings- Sidcup,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,755934,Rudi's @ Peri Peri Royal Wings- Sidcup,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,711680,Rudi's @ Peri Peri World - Hornchurch,0.8,-2.4,-1.2,-0.5,28.78%,3.30%,25.48%
Sessions Market,711680,Rudi's @ Peri Peri World - Hornchurch,0.8,-2.4,-1.2,-0.5,32.59%,3.30%,29.29%
Sessions Market,711680,Rudi's @ Peri Peri World - Hornchurch,0.8,-2.4,-1.2,-0.5,26.40%,3.30%,23.10%
Sessions Market,711680,Rudi's @ Peri Peri World - Hornchurch,0.8,-2.4,-1.2,-0.5,25.86%,3.30%,22.56%
Sessions Market,711680,Rudi's @ Peri Peri World - Hornchurch,0.8,-2.4,-1.2,-0.5,25.62%,3.30%,22.32%
Sessions Market,711680,Rudi's @ Peri Peri World - Hornchurch,0.8,-2.4,-1.2,-0.5,31.59%,3.30%,28.29%
Sessions Market,711680,Rudi's @ Peri Peri World - Hornchurch,0.8,-2.4,-1.2,-0.5,30.00%,3.30%,26.70%
Sessions Market,711680,Rudi's @ Peri Peri World - Hornchurch,0.8,-2.4,-1.2,-0.5,27.82%,3.30%,24.52%
Sessions Market,711680,Rudi's @ Peri Peri World - Hornchurch,0.8,-2.4,-1.2,-0.5,27.04%,3.30%,23.74%
Sessions Market,744748,Rudi's @ Petal Cafe Club - Blackfriars,-1.4,1.2,0,-0.5,32.59%,0.70%,31.89%
Sessions Market,744748,Rudi's @ Petal Cafe Club - Blackfriars,-1.4,1.2,0,-0.5,25.86%,0.70%,25.16%
Sessions Market,744748,Rudi's @ Petal Cafe Club - Blackfriars,-1.4,1.2,0,-0.5,28.78%,0.70%,28.08%
Sessions Market,744748,Rudi's @ Petal Cafe Club - Blackfriars,-1.4,1.2,0,-0.5,27.04%,0.70%,26.34%
Sessions Market,744748,Rudi's @ Petal Cafe Club - Blackfriars,-1.4,1.2,0,-0.5,31.59%,0.70%,30.89%
Sessions Market,744748,Rudi's @ Petal Cafe Club - Blackfriars,-1.4,1.2,0,-0.5,27.82%,0.70%,27.12%
Sessions Market,744748,Rudi's @ Petal Cafe Club - Blackfriars,-1.4,1.2,0,-0.5,25.62%,0.70%,24.92%
Sessions Market,744748,Rudi's @ Petal Cafe Club - Blackfriars,-1.4,1.2,0,-0.5,30.00%,0.70%,29.30%
Sessions Market,744748,Rudi's @ Petal Cafe Club - Blackfriars,-1.4,1.2,0,-0.5,26.40%,0.70%,25.70%
Sessions Market,755756,Rudi's @ Pimmyz Pizza - Dartford,0.8,1.6,0,-0.5,30.00%,-1.90%,31.90%
Sessions Market,755756,Rudi's @ Pimmyz Pizza - Dartford,0.8,1.6,0,-0.5,28.78%,-1.90%,30.68%
Sessions Market,755756,Rudi's @ Pimmyz Pizza - Dartford,0.8,1.6,0,-0.5,25.62%,-1.90%,27.52%
Sessions Market,755756,Rudi's @ Pimmyz Pizza - Dartford,0.8,1.6,0,-0.5,27.04%,-1.90%,28.94%
Sessions Market,755756,Rudi's @ Pimmyz Pizza - Dartford,0.8,1.6,0,-0.5,26.40%,-1.90%,28.30%
Sessions Market,755756,Rudi's @ Pimmyz Pizza - Dartford,0.8,1.6,0,-0.5,31.59%,-1.90%,33.49%
Sessions Market,755756,Rudi's @ Pimmyz Pizza - Dartford,0.8,1.6,0,-0.5,32.59%,-1.90%,34.49%
Sessions Market,755756,Rudi's @ Pimmyz Pizza - Dartford,0.8,1.6,0,-0.5,27.82%,-1.90%,29.72%
Sessions Market,755756,Rudi's @ Pimmyz Pizza - Dartford,0.8,1.6,0,-0.5,25.86%,-1.90%,27.76%
Sessions Market,736195,Rudi's @ Pizza 2 Night - Welling,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,736195,Rudi's @ Pizza 2 Night - Welling,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,736195,Rudi's @ Pizza 2 Night - Welling,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,736195,Rudi's @ Pizza 2 Night - Welling,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
